time	V(y)	V(recti)
1.808154666479980e+01	1.624345e+00	2.199596e+00
1.816154666479980e+01	1.495188e+00	2.025370e+00
1.824154666479980e+01	1.356421e+00	1.837644e+00
1.825105333100120e+01	1.339035e+00	1.814105e+00
1.826055999720259e+01	1.321475e+00	1.790332e+00
1.827006666340399e+01	1.303741e+00	1.766325e+00
1.827957332960538e+01	1.285833e+00	1.742084e+00
1.828907999580678e+01	1.267752e+00	1.717609e+00
1.829858666200818e+01	1.249497e+00	1.692900e+00
1.830809332820957e+01	1.231068e+00	1.667957e+00
1.833433333140000e+01	1.179632e+00	1.598359e+00
1.833533333139999e+01	1.177652e+00	1.595679e+00
1.836252416196217e+01	1.122907e+00	1.521626e+00
1.838971499252435e+01	1.067403e+00	1.446612e+00
1.841690582308653e+01	1.011141e+00	1.370637e+00
1.844409665364870e+01	9.541199e-01	1.293701e+00
1.847128748421088e+01	8.963398e-01	1.215803e+00
1.849847831477306e+01	8.378010e-01	1.136945e+00
1.852566914533524e+01	7.785033e-01	1.057126e+00
1.857178006984842e+01	6.767924e-01	9.205102e-01
1.864649954518734e+01	5.102943e-01	6.973501e-01
1.867199999810000e+01	4.531472e-01	6.210086e-01
1.870099909227468e+01	3.879994e-01	5.342348e-01
1.870399909227467e+01	3.812631e-01	5.252830e-01
1.870799909227466e+01	3.722858e-01	5.133659e-01
1.871599909227464e+01	3.543467e-01	4.895803e-01
1.873299909227460e+01	3.162640e-01	4.391500e-01
1.874399999810002e+01	2.916841e-01	4.067076e-01
1.875199999810000e+01	2.738450e-01	3.832170e-01
1.875299999809999e+01	2.716177e-01	3.802878e-01
1.875591999809999e+01	2.651169e-01	3.717433e-01
1.875883999809998e+01	2.586240e-01	3.632213e-01
1.876175999809997e+01	2.521389e-01	3.547218e-01
1.876467999809997e+01	2.456617e-01	3.462449e-01
1.876759999809996e+01	2.391924e-01	3.377904e-01
1.877051999809995e+01	2.327309e-01	3.293585e-01
1.877343999809995e+01	2.262772e-01	3.209492e-01
1.879391999809989e+01	1.813745e-01	2.630889e-01
1.883487999809980e+01	9.337191e-02	1.540004e-01
1.887334527086069e+01	1.390024e-02	6.621461e-02
1.890100302929547e+01	-3.957905e-02	2.176382e-02
1.891923448492321e+01	-7.195343e-02	5.943171e-03
1.892886721237618e+01	-8.770019e-02	2.276364e-03
1.893334579997890e+01	-9.453961e-02	1.496559e-03
1.893886341733285e+01	-1.025259e-01	9.375208e-04
1.894511186399232e+01	-1.111417e-01	5.305631e-04
1.895049402467620e+01	-1.181807e-01	3.153413e-04
1.895549658843063e+01	-1.243679e-01	1.951420e-04
1.896083566602688e+01	-1.306102e-01	1.163742e-04
1.896592662954901e+01	-1.362224e-01	7.020668e-05
1.897102004115810e+01	-1.414999e-01	4.215669e-05
1.897587239364303e+01	-1.462139e-01	2.580682e-05
1.898076976300918e+01	-1.506615e-01	1.570359e-05
1.898554070848120e+01	-1.546980e-01	9.640274e-06
1.899034536597141e+01	-1.584690e-01	5.886545e-06
1.899505157522763e+01	-1.618795e-01	3.619718e-06
1.899977571445103e+01	-1.650230e-01	2.218717e-06
1.900443117435212e+01	-1.678494e-01	1.366598e-06
1.900909902773469e+01	-1.704078e-01	8.443085e-07
1.901428038031045e+01	-1.729235e-01	4.992667e-07
1.902041808703797e+01	-1.754742e-01	2.696164e-07
1.902792183114958e+01	-1.779691e-01	1.279050e-07
1.903764091495999e+01	-1.801968e-01	4.948184e-08
1.905091052135120e+01	-1.814280e-01	1.401367e-08
1.907145132013321e+01	-1.793562e-01	2.105632e-09
1.910834222281357e+01	-1.696583e-01	-9.773830e-11
1.911134222281356e+01	-1.683162e-01	-1.022444e-10
1.911534222281355e+01	-1.663092e-01	-1.495846e-10
1.912334222281353e+01	-1.619203e-01	-2.093534e-10
1.914034222281349e+01	-1.518143e-01	-3.130755e-10
1.915434222281346e+01	-1.421908e-01	-3.838917e-10
1.916766666469999e+01	-1.322671e-01	-1.688763e-08
1.916866666469999e+01	-1.314952e-01	-6.229066e-10
1.917959058808896e+01	-1.226537e-01	-5.897323e-10
1.919051451147792e+01	-1.137080e-01	-5.800755e-10
1.920143843486689e+01	-1.046583e-01	-5.939362e-10
1.921236235825585e+01	-9.550438e-02	-6.313144e-10
1.922328628164482e+01	-8.624638e-02	-6.922102e-10
1.923421020503378e+01	-7.688426e-02	-7.766235e-10
1.924513412842275e+01	-6.741803e-02	-8.845543e-10
1.929833163538098e+01	-2.533092e-02	-1.149831e-09
1.936257534563017e+01	1.658478e-02	-1.452938e-09
1.942092913488657e+01	4.397403e-02	-1.711851e-09
1.945502030754156e+01	5.356217e-02	-1.853832e-09
1.948922712224468e+01	5.773044e-02	-1.987895e-09
1.952599462885989e+01	5.831384e-02	-2.125233e-09
1.953901857262377e+01	5.744806e-02	-2.171707e-09
1.956028544387223e+01	5.492013e-02	-2.245073e-09
1.956628544387222e+01	5.394440e-02	-2.265061e-09
1.957728544387219e+01	5.199986e-02	-2.301206e-09
1.958533333140000e+01	5.042128e-02	-2.331460e-09
1.958633333140000e+01	5.021642e-02	-2.330269e-09
1.959803047425711e+01	4.759108e-02	-2.366846e-09
1.960972761711423e+01	4.484842e-02	-2.402339e-09
1.962142475997134e+01	4.198843e-02	-2.436748e-09
1.963312190282846e+01	3.901111e-02	-2.470074e-09
1.964481904568558e+01	3.591646e-02	-2.502316e-09
1.965651618854269e+01	3.270449e-02	-2.533475e-09
1.966821333139981e+01	2.937518e-02	-2.563550e-09
1.972458698120522e+01	1.421287e-02	-2.697591e-09
1.977968986398261e+01	9.597100e-04	-2.807452e-09
1.983484462972325e+01	-9.227744e-03	-2.893946e-09
1.989340194455971e+01	-1.622437e-02	-2.962067e-09
1.993525127221633e+01	-1.904338e-02	-2.997764e-09
1.993947833639628e+01	-1.917587e-02	-3.000435e-09
1.994793246475619e+01	-1.926030e-02	-3.004589e-09
1.996484072147599e+01	-1.928069e-02	-3.011835e-09
1.996718348456039e+01	-1.926332e-02	-3.012689e-09
1.997186901072921e+01	-1.918856e-02	-3.014091e-09
1.998225789332474e+01	-1.897458e-02	-3.016807e-09
1.998429355384056e+01	-1.891732e-02	-3.017211e-09
1.998836487487219e+01	-1.879220e-02	-3.017925e-09
1.999385735393673e+01	-1.860682e-02	-3.018741e-09
1.999971468387344e+01	-1.837741e-02	-3.019317e-09
2.000000000000000e+01	-1.836555e-02	-3.019340e-09
