time	V(y)	V(square)
9.625613348077877e-03	5.087870e-02	4.000000e+00
9.632930701961584e-03	5.094571e-02	4.000000e+00
9.642418773395889e-03	5.103303e-02	4.000000e+00
9.656264550173432e-03	5.116294e-02	4.000000e+00
9.678451781319097e-03	5.137398e-02	4.000000e+00
9.681844686085128e-03	5.140692e-02	4.000000e+00
9.688630495624295e-03	5.147096e-02	4.000000e+00
9.692669777550122e-03	5.149888e-02	4.000000e+00
9.695483709442954e-03	5.151913e-02	4.000000e+00
9.697660737174374e-03	5.154069e-02	4.000000e+00
9.699371539191759e-03	5.155692e-02	4.000000e+00
9.701167961779333e-03	5.157552e-02	4.000000e+00
9.702898522618852e-03	5.159279e-02	4.000000e+00
9.704927176322542e-03	5.161253e-02	4.000000e+00
9.707391457880021e-03	5.163771e-02	4.000000e+00
9.709875520570677e-03	5.166235e-02	4.000000e+00
9.712706649672498e-03	5.169120e-02	4.000000e+00
9.715695635335919e-03	5.172104e-02	4.000000e+00
9.718834968353463e-03	5.175288e-02	4.000000e+00
9.722230752331029e-03	5.178688e-02	4.000000e+00
9.725834494751950e-03	5.182327e-02	4.000000e+00
9.729783035261619e-03	5.186284e-02	4.000000e+00
9.734135857328852e-03	5.190651e-02	4.000000e+00
9.739025184529737e-03	5.195532e-02	4.000000e+00
9.744629324693221e-03	5.201102e-02	4.000000e+00
9.751149520376146e-03	5.207544e-02	4.000000e+00
9.758890085002747e-03	5.215123e-02	4.000000e+00
9.768219394992173e-03	5.224172e-02	4.000000e+00
9.780100642473144e-03	5.235606e-02	4.000000e+00
9.796452356596319e-03	5.252282e-02	4.000000e+00
9.806965205001461e-03	5.262883e-02	4.000000e+00
9.814282402871299e-03	5.268230e-02	4.000000e+00
9.819040705473014e-03	5.271659e-02	4.000000e+00
9.822913601681194e-03	5.275095e-02	4.000000e+00
9.825699484380834e-03	5.277679e-02	4.000000e+00
9.828120345019897e-03	5.279854e-02	4.000000e+00
9.830600529760147e-03	5.281789e-02	4.000000e+00
9.832874451618068e-03	5.283618e-02	4.000000e+00
9.835309751075272e-03	5.285554e-02	4.000000e+00
9.838189247673768e-03	5.287885e-02	4.000000e+00
9.841938550529505e-03	5.291013e-02	4.000000e+00
9.845713355979058e-03	5.294226e-02	4.000000e+00
9.850195812482809e-03	5.298215e-02	4.000000e+00
9.855096083768444e-03	5.302607e-02	4.000000e+00
9.860387559989192e-03	5.307357e-02	4.000000e+00
9.866326600608488e-03	5.312631e-02	4.000000e+00
9.872762231324828e-03	5.318326e-02	4.000000e+00
9.879954206226671e-03	5.324620e-02	4.000000e+00
9.887951806788919e-03	5.331564e-02	4.000000e+00
9.896972419682015e-03	5.339280e-02	4.000000e+00
9.907867379340018e-03	5.348470e-02	4.000000e+00
9.921032379416772e-03	5.359942e-02	4.000000e+00
9.927005041198811e-03	5.365948e-02	4.000000e+00
9.931170815718815e-03	5.369948e-02	4.000000e+00
9.934297298059391e-03	5.372459e-02	4.000000e+00
9.937918327352691e-03	5.375356e-02	4.000000e+00
9.941891472919906e-03	5.378534e-02	4.000000e+00
9.947148863808764e-03	5.382709e-02	4.000000e+00
9.953883041504241e-03	5.388070e-02	4.000000e+00
9.963101276056818e-03	5.395407e-02	4.000000e+00
9.976003384906562e-03	5.405786e-02	4.000000e+00
9.994095678081294e-03	5.420613e-02	4.000000e+00
1.002033512950362e-02	5.442672e-02	4.000000e+00
1.002497032459360e-02	5.446381e-02	4.000000e+00
1.003424071477355e-02	5.452906e-02	4.000000e+00
1.004093257499505e-02	5.457805e-02	4.000000e+00
1.004649793757295e-02	5.462839e-02	4.000000e+00
1.005137512002818e-02	5.468803e-02	4.000000e+00
1.005539412687995e-02	5.473430e-02	4.000000e+00
1.005798727280904e-02	5.475646e-02	4.000000e+00
1.005974852200353e-02	5.477408e-02	4.000000e+00
1.006117468853773e-02	5.478478e-02	4.000000e+00
1.006267672437389e-02	5.479997e-02	4.000000e+00
1.006404314478715e-02	5.481409e-02	4.000000e+00
1.006550655767313e-02	5.482758e-02	4.000000e+00
1.006699135231770e-02	5.484397e-02	4.000000e+00
1.006834754738151e-02	5.485604e-02	4.000000e+00
1.006967526752334e-02	5.487058e-02	4.000000e+00
1.007097190903039e-02	5.488252e-02	4.000000e+00
1.007232863338459e-02	5.489576e-02	4.000000e+00
1.007387752033395e-02	5.491157e-02	4.000000e+00
1.007584373511605e-02	5.492951e-02	4.000000e+00
1.007881577593395e-02	5.495856e-02	4.000000e+00
1.008211642554357e-02	5.498868e-02	4.000000e+00
1.008659210023666e-02	5.502928e-02	4.000000e+00
1.009209012954670e-02	5.507873e-02	4.000000e+00
1.009899959367999e-02	5.514164e-02	4.000000e+00
1.010800074398333e-02	5.522405e-02	4.000000e+00
1.012072191994662e-02	5.534244e-02	4.000000e+00
1.014000009212168e-02	5.552500e-02	4.000000e+00
1.015623510982522e-02	5.567619e-02	4.000000e+00
1.016638644923518e-02	5.576393e-02	4.000000e+00
1.017246226903978e-02	5.581922e-02	4.000000e+00
1.017655336458745e-02	5.586014e-02	4.000000e+00
1.018140510959853e-02	5.590876e-02	4.000000e+00
1.018589109761336e-02	5.595381e-02	4.000000e+00
1.019071302106056e-02	5.600223e-02	4.000000e+00
1.019640040262004e-02	5.605928e-02	4.000000e+00
1.020307623543459e-02	5.612608e-02	4.000000e+00
1.021165985951455e-02	5.621139e-02	4.000000e+00
1.022393678465505e-02	5.633209e-02	4.000000e+00
1.024332002953088e-02	5.652166e-02	4.000000e+00
1.027871198800767e-02	5.687416e-02	4.000000e+00
1.027930507000718e-02	5.688186e-02	4.000000e+00
1.028049123400621e-02	5.689667e-02	4.000000e+00
1.028286356200425e-02	5.691583e-02	4.000000e+00
1.028576434628548e-02	5.692830e-02	4.000000e+00
1.028857723687082e-02	5.694114e-02	4.000000e+00
1.029071256811420e-02	5.695975e-02	4.000000e+00
1.029254384814493e-02	5.697590e-02	4.000000e+00
1.029443428787147e-02	5.699383e-02	4.000000e+00
1.029634914991817e-02	5.701118e-02	4.000000e+00
1.029860082958578e-02	5.702918e-02	4.000000e+00
1.030148408801068e-02	5.705232e-02	4.000000e+00
1.030438908357212e-02	5.707535e-02	4.000000e+00
1.030774395689349e-02	5.710321e-02	4.000000e+00
1.031134057620164e-02	5.713296e-02	4.000000e+00
1.031507890061079e-02	5.716521e-02	4.000000e+00
1.031902620904646e-02	5.720012e-02	4.000000e+00
1.032322658565477e-02	5.723806e-02	4.000000e+00
1.032781941175642e-02	5.727912e-02	4.000000e+00
1.033271011316828e-02	5.732284e-02	4.000000e+00
1.033808867460806e-02	5.737052e-02	4.000000e+00
1.034398054605390e-02	5.742252e-02	4.000000e+00
1.035052420264293e-02	5.747976e-02	4.000000e+00
1.035787967624913e-02	5.754354e-02	4.000000e+00
1.036620720051218e-02	5.761493e-02	4.000000e+00
1.037576111745864e-02	5.769567e-02	4.000000e+00
1.038722616130627e-02	5.779132e-02	4.000000e+00
1.039666341611678e-02	5.788190e-02	4.000000e+00
1.040142539071098e-02	5.792830e-02	4.000000e+00
1.040482310622792e-02	5.795779e-02	4.000000e+00
1.040711074581679e-02	5.797652e-02	4.000000e+00
1.040905543148085e-02	5.799104e-02	4.000000e+00
1.041080275139450e-02	5.800596e-02	4.000000e+00
1.041259311080722e-02	5.801995e-02	4.000000e+00
1.041456733811685e-02	5.803540e-02	4.000000e+00
1.041682742215500e-02	5.805378e-02	4.000000e+00
1.041910876858765e-02	5.807165e-02	4.000000e+00
1.042147636165680e-02	5.809083e-02	4.000000e+00
1.042378471153427e-02	5.810887e-02	4.000000e+00
1.042609961861274e-02	5.812767e-02	4.000000e+00
1.042842196903138e-02	5.814582e-02	4.000000e+00
1.043079398037605e-02	5.816500e-02	4.000000e+00
1.043329591659159e-02	5.818480e-02	4.000000e+00
1.043600975577874e-02	5.820653e-02	4.000000e+00
1.043908271533667e-02	5.823122e-02	4.000000e+00
1.044271074560044e-02	5.826022e-02	4.000000e+00
1.044719511369863e-02	5.829660e-02	4.000000e+00
1.045300262445181e-02	5.834358e-02	4.000000e+00
1.046085422864707e-02	5.840812e-02	4.000000e+00
1.047205469482293e-02	5.850115e-02	4.000000e+00
1.049155151508074e-02	5.866333e-02	4.000000e+00
1.049322779837780e-02	5.867782e-02	4.000000e+00
1.049658036497192e-02	5.870504e-02	4.000000e+00
1.050328549816015e-02	5.875174e-02	4.000000e+00
1.051242702344268e-02	5.882559e-02	4.000000e+00
1.051905286634991e-02	5.889937e-02	4.000000e+00
1.052423015439530e-02	5.895428e-02	4.000000e+00
1.052784939449936e-02	5.898622e-02	4.000000e+00
1.053026415152658e-02	5.900774e-02	4.000000e+00
1.053211003412002e-02	5.902300e-02	4.000000e+00
1.053375706970883e-02	5.904017e-02	4.000000e+00
1.053544515706051e-02	5.905692e-02	4.000000e+00
1.053715811629274e-02	5.907397e-02	4.000000e+00
1.053899874504083e-02	5.909291e-02	4.000000e+00
1.054086160853984e-02	5.911079e-02	4.000000e+00
1.054271052758082e-02	5.912947e-02	4.000000e+00
1.054448508656947e-02	5.914608e-02	4.000000e+00
1.054624659737868e-02	5.916377e-02	4.000000e+00
1.054801633243585e-02	5.918035e-02	4.000000e+00
1.054987770586990e-02	5.919807e-02	4.000000e+00
1.055194701232409e-02	5.921748e-02	4.000000e+00
1.055439985070450e-02	5.923951e-02	4.000000e+00
1.055756259619045e-02	5.926826e-02	4.000000e+00
1.056202808983642e-02	5.930823e-02	4.000000e+00
1.056823020908126e-02	5.936487e-02	4.000000e+00
1.057616087862812e-02	5.943736e-02	4.000000e+00
1.058821135109866e-02	5.954947e-02	4.000000e+00
1.060706116967225e-02	5.972757e-02	4.000000e+00
1.062280978830898e-02	5.987417e-02	4.000000e+00
1.063281055047582e-02	5.995963e-02	4.000000e+00
1.063829611241118e-02	6.000865e-02	4.000000e+00
1.064226627747900e-02	6.004839e-02	4.000000e+00
1.064583921571227e-02	6.008403e-02	4.000000e+00
1.064953341746389e-02	6.012112e-02	4.000000e+00
1.065297656945319e-02	6.015565e-02	4.000000e+00
1.065703146278452e-02	6.019624e-02	4.000000e+00
1.066145614728242e-02	6.024076e-02	4.000000e+00
1.066685808449819e-02	6.029467e-02	4.000000e+00
1.067478164847557e-02	6.037395e-02	4.000000e+00
1.068469262505545e-02	6.047203e-02	4.000000e+00
1.069877421383580e-02	6.060982e-02	4.000000e+00
1.071996429190847e-02	6.081408e-02	4.000000e+00
1.072418330096525e-02	6.085486e-02	4.000000e+00
1.073262131907171e-02	6.094228e-02	4.000000e+00
1.074345450409453e-02	6.105793e-02	4.000000e+00
1.074993893405463e-02	6.111762e-02	4.000000e+00
1.075564410863450e-02	6.115327e-02	4.000000e+00
1.076029521102129e-02	6.118559e-02	4.000000e+00
1.076354192716167e-02	6.121614e-02	4.000000e+00
1.076575027052229e-02	6.123381e-02	4.000000e+00
1.076750023741369e-02	6.124917e-02	4.000000e+00
1.076910426385780e-02	6.126105e-02	4.000000e+00
1.077074508224030e-02	6.127409e-02	4.000000e+00
1.077255103218278e-02	6.128943e-02	4.000000e+00
1.077441273415047e-02	6.130404e-02	4.000000e+00
1.077628948132769e-02	6.132027e-02	4.000000e+00
1.077814691502965e-02	6.133505e-02	4.000000e+00
1.077992061709665e-02	6.135069e-02	4.000000e+00
1.078168662073864e-02	6.136499e-02	4.000000e+00
1.078346361223481e-02	6.138076e-02	4.000000e+00
1.078530573933989e-02	6.139698e-02	4.000000e+00
1.078732340464228e-02	6.141502e-02	4.000000e+00
1.078970197441720e-02	6.143689e-02	4.000000e+00
1.079271564999829e-02	6.146348e-02	4.000000e+00
1.079693621509392e-02	6.150173e-02	4.000000e+00
1.080269902865894e-02	6.155284e-02	4.000000e+00
1.080986059582045e-02	6.161640e-02	4.000000e+00
1.082038589916579e-02	6.170824e-02	4.000000e+00
1.083620443084499e-02	6.184389e-02	4.000000e+00
1.086216864155176e-02	6.207134e-02	4.000000e+00
1.087114034303482e-02	6.215300e-02	4.000000e+00
1.087963318400398e-02	6.222679e-02	4.000000e+00
1.088392159092422e-02	6.226099e-02	4.000000e+00
1.088940475940348e-02	6.230459e-02	4.000000e+00
1.089414412088985e-02	6.234251e-02	4.000000e+00
1.089894511776635e-02	6.238075e-02	4.000000e+00
1.090389040036399e-02	6.242049e-02	4.000000e+00
1.090874199478264e-02	6.245937e-02	4.000000e+00
1.091389861846892e-02	6.250110e-02	4.000000e+00
1.091923274116624e-02	6.254432e-02	4.000000e+00
1.092500635216709e-02	6.259155e-02	4.000000e+00
1.093138968426643e-02	6.264412e-02	4.000000e+00
1.093885538836048e-02	6.270616e-02	4.000000e+00
1.094840441759715e-02	6.278654e-02	4.000000e+00
1.096162785825783e-02	6.289332e-02	4.000000e+00
1.097780844076368e-02	6.302351e-02	4.000000e+00
1.098690768947108e-02	6.311414e-02	4.000000e+00
1.099338751590295e-02	6.317993e-02	4.000000e+00
1.099935262048746e-02	6.323373e-02	4.000000e+00
1.100357965051302e-02	6.327355e-02	4.000000e+00
1.100724313836565e-02	6.331015e-02	4.000000e+00
1.101035193035926e-02	6.334105e-02	4.000000e+00
1.101352692916180e-02	6.337164e-02	4.000000e+00
1.101646718599625e-02	6.340025e-02	4.000000e+00
1.101948492715366e-02	6.342850e-02	4.000000e+00
1.102264702029032e-02	6.345767e-02	4.000000e+00
1.102620442541280e-02	6.348994e-02	4.000000e+00
1.103065534060477e-02	6.352995e-02	4.000000e+00
1.103686901908674e-02	6.358669e-02	4.000000e+00
1.104411569392028e-02	6.365302e-02	4.000000e+00
1.105353216295413e-02	6.374040e-02	4.000000e+00
1.106611846568484e-02	6.385859e-02	4.000000e+00
1.108343653554300e-02	6.402265e-02	4.000000e+00
1.108687936431352e-02	6.405611e-02	4.000000e+00
1.109376502185455e-02	6.411942e-02	4.000000e+00
1.109770654131381e-02	6.414712e-02	4.000000e+00
1.110103598892920e-02	6.417298e-02	4.000000e+00
1.110365705837069e-02	6.419903e-02	4.000000e+00
1.110597852703421e-02	6.422184e-02	4.000000e+00
1.110839145798082e-02	6.424606e-02	4.000000e+00
1.111092859416374e-02	6.427133e-02	4.000000e+00
1.111376076381987e-02	6.429949e-02	4.000000e+00
1.111744304363782e-02	6.433667e-02	4.000000e+00
1.112303414941351e-02	6.439251e-02	4.000000e+00
1.112894056459623e-02	6.445183e-02	4.000000e+00
1.113703824435675e-02	6.453270e-02	4.000000e+00
1.114690653700734e-02	6.463100e-02	4.000000e+00
1.116005599223513e-02	6.476034e-02	4.000000e+00
1.117903265218700e-02	6.494556e-02	4.000000e+00
1.120770724598685e-02	6.523236e-02	4.000000e+00
1.120867962200123e-02	6.524502e-02	4.000000e+00
1.121062437402287e-02	6.526941e-02	4.000000e+00
1.121451387807326e-02	6.530574e-02	4.000000e+00
1.121861123775858e-02	6.534068e-02	4.000000e+00
1.122266364740199e-02	6.536184e-02	4.000000e+00
1.122617794980130e-02	6.538282e-02	4.000000e+00
1.122866035551340e-02	6.540581e-02	4.000000e+00
1.123047793401355e-02	6.542133e-02	4.000000e+00
1.123208667605269e-02	6.543733e-02	4.000000e+00
1.123374841185409e-02	6.545096e-02	4.000000e+00
1.123537401557684e-02	6.546336e-02	4.000000e+00
1.123730779156773e-02	6.547968e-02	4.000000e+00
1.123925684620275e-02	6.549489e-02	4.000000e+00
1.124122653931181e-02	6.551163e-02	4.000000e+00
1.124319805114027e-02	6.552736e-02	4.000000e+00
1.124512754315532e-02	6.554399e-02	4.000000e+00
1.124709508713551e-02	6.556012e-02	4.000000e+00
1.124912339672335e-02	6.557754e-02	4.000000e+00
1.125130852199163e-02	6.559647e-02	4.000000e+00
1.125384615212255e-02	6.561865e-02	4.000000e+00
1.125695662184967e-02	6.564691e-02	4.000000e+00
1.126092132220435e-02	6.568236e-02	4.000000e+00
1.126646960994293e-02	6.573239e-02	4.000000e+00
1.127457834662238e-02	6.580422e-02	4.000000e+00
1.128709022923147e-02	6.591407e-02	4.000000e+00
1.130816289977332e-02	6.609712e-02	4.000000e+00
1.131311778352995e-02	6.613893e-02	4.000000e+00
1.132302755104320e-02	6.622068e-02	4.000000e+00
1.132550499292506e-02	6.624129e-02	4.000000e+00
1.133045987668169e-02	6.628367e-02	4.000000e+00
1.133360578532461e-02	6.631991e-02	4.000000e+00
1.133595942123122e-02	6.634810e-02	4.000000e+00
1.133767659865725e-02	6.636339e-02	4.000000e+00
1.133919972619424e-02	6.637689e-02	4.000000e+00
1.134077935405031e-02	6.638897e-02	4.000000e+00
1.134236848899661e-02	6.640147e-02	4.000000e+00
1.134455494518249e-02	6.641982e-02	4.000000e+00
1.134685500578314e-02	6.643802e-02	4.000000e+00
1.134930847965876e-02	6.645816e-02	4.000000e+00
1.135206877545158e-02	6.647999e-02	4.000000e+00
1.135486351727621e-02	6.650266e-02	4.000000e+00
1.135788939743065e-02	6.652669e-02	4.000000e+00
1.136107874710746e-02	6.655244e-02	4.000000e+00
1.136450962676605e-02	6.657983e-02	4.000000e+00
1.136828110308130e-02	6.661019e-02	4.000000e+00
1.137246456957541e-02	6.664383e-02	4.000000e+00
1.137724065241486e-02	6.668238e-02	4.000000e+00
1.138278286968841e-02	6.672738e-02	4.000000e+00
1.138936181747141e-02	6.678104e-02	4.000000e+00
1.139733184125902e-02	6.684677e-02	4.000000e+00
1.140715573567519e-02	6.692859e-02	4.000000e+00
1.142032503707213e-02	6.703820e-02	4.000000e+00
1.143945062784013e-02	6.719335e-02	4.000000e+00
1.144060472923059e-02	6.719855e-02	4.000000e+00
1.144291293201150e-02	6.720940e-02	4.000000e+00
1.144752933756621e-02	6.724912e-02	4.000000e+00
1.145238238718349e-02	6.729654e-02	4.000000e+00
1.145669348355938e-02	6.734972e-02	4.000000e+00
1.146133132883875e-02	6.740128e-02	4.000000e+00
1.146460933674120e-02	6.743002e-02	4.000000e+00
1.146689044784210e-02	6.745177e-02	4.000000e+00
1.146871168281649e-02	6.746871e-02	4.000000e+00
1.147040935380517e-02	6.748661e-02	4.000000e+00
1.147213877955267e-02	6.750356e-02	4.000000e+00
1.147401846039742e-02	6.752171e-02	4.000000e+00
1.147608364209418e-02	6.754234e-02	4.000000e+00
1.147816846626171e-02	6.756213e-02	4.000000e+00
1.148032583422776e-02	6.758335e-02	4.000000e+00
1.148240508296539e-02	6.760284e-02	4.000000e+00
1.148450677234791e-02	6.762310e-02	4.000000e+00
1.148662089543251e-02	6.764247e-02	4.000000e+00
1.148881632735765e-02	6.766279e-02	4.000000e+00
1.149119253322795e-02	6.768392e-02	4.000000e+00
1.149386274833120e-02	6.770793e-02	4.000000e+00
1.149704253305828e-02	6.773697e-02	4.000000e+00
1.150103707589523e-02	6.777299e-02	4.000000e+00
1.150636829775209e-02	6.782200e-02	4.000000e+00
1.151392475001245e-02	6.789134e-02	4.000000e+00
1.152610902690299e-02	6.800526e-02	4.000000e+00
1.154626572125750e-02	6.819758e-02	4.000000e+00
1.155097054188303e-02	6.824251e-02	4.000000e+00
1.156038018313410e-02	6.833255e-02	4.000000e+00
1.156638311204006e-02	6.838006e-02	4.000000e+00
1.157005006110268e-02	6.840716e-02	4.000000e+00
1.157258435154773e-02	6.843034e-02	4.000000e+00
1.157447507380738e-02	6.844810e-02	4.000000e+00
1.157620255157354e-02	6.846631e-02	4.000000e+00
1.157796433860625e-02	6.848324e-02	4.000000e+00
1.157968579364876e-02	6.849992e-02	4.000000e+00
1.158209790207110e-02	6.852464e-02	4.000000e+00
1.158429685090567e-02	6.854639e-02	4.000000e+00
1.158674198673992e-02	6.857134e-02	4.000000e+00
1.158927526349629e-02	6.859635e-02	4.000000e+00
1.159178601876221e-02	6.862181e-02	4.000000e+00
1.159441624773194e-02	6.864781e-02	4.000000e+00
1.159707963882539e-02	6.867472e-02	4.000000e+00
1.159989273007511e-02	6.870266e-02	4.000000e+00
1.160290635129257e-02	6.873287e-02	4.000000e+00
1.160621930242911e-02	6.876591e-02	4.000000e+00
1.160999709796329e-02	6.880346e-02	4.000000e+00
1.161442522020906e-02	6.884751e-02	4.000000e+00
1.161981389270039e-02	6.890064e-02	4.000000e+00
1.162658121403126e-02	6.896727e-02	4.000000e+00
1.163534553622725e-02	6.905252e-02	4.000000e+00
1.164715926323368e-02	6.916668e-02	4.000000e+00
1.166567053127210e-02	6.934962e-02	4.000000e+00
1.166821233454840e-02	6.937699e-02	4.000000e+00
1.167329594110811e-02	6.943276e-02	4.000000e+00
1.168346315422042e-02	6.952932e-02	4.000000e+00
1.168940154438047e-02	6.956832e-02	4.000000e+00
1.169444995581870e-02	6.960441e-02	4.000000e+00
1.169799669926874e-02	6.963734e-02	4.000000e+00
1.170040776020898e-02	6.965731e-02	4.000000e+00
1.170229216030805e-02	6.967352e-02	4.000000e+00
1.170400152787465e-02	6.968644e-02	4.000000e+00
1.170574772116595e-02	6.970104e-02	4.000000e+00
1.170754045903522e-02	6.971614e-02	4.000000e+00
1.170952044635953e-02	6.973200e-02	4.000000e+00
1.171152314250890e-02	6.974921e-02	4.000000e+00
1.171352879865140e-02	6.976562e-02	4.000000e+00
1.171546500781062e-02	6.978265e-02	4.000000e+00
1.171735893095160e-02	6.979843e-02	4.000000e+00
1.171927057853139e-02	6.981540e-02	4.000000e+00
1.172124744388725e-02	6.983261e-02	4.000000e+00
1.172336797232276e-02	6.985200e-02	4.000000e+00
1.172577774146788e-02	6.987395e-02	4.000000e+00
1.172866995172939e-02	6.989957e-02	4.000000e+00
1.173239682385230e-02	6.993337e-02	4.000000e+00
1.173755902525642e-02	6.997901e-02	4.000000e+00
1.174516082867427e-02	7.004654e-02	4.000000e+00
1.175585786628375e-02	7.013983e-02	4.000000e+00
1.177330978670454e-02	7.028948e-02	4.000000e+00
1.179721541289069e-02	7.050224e-02	4.000000e+00
1.180520970459753e-02	7.057530e-02	4.000000e+00
1.181146800953314e-02	7.062986e-02	4.000000e+00
1.181539189315828e-02	7.066110e-02	4.000000e+00
1.181852658773153e-02	7.068627e-02	4.000000e+00
1.182098814540211e-02	7.070656e-02	4.000000e+00
1.182316856258581e-02	7.072335e-02	4.000000e+00
1.182538921337795e-02	7.074191e-02	4.000000e+00
1.182745328424772e-02	7.075825e-02	4.000000e+00
1.182990597974509e-02	7.077751e-02	4.000000e+00
1.183315618908409e-02	7.080407e-02	4.000000e+00
1.183658309253843e-02	7.083146e-02	4.000000e+00
1.184048771589374e-02	7.086325e-02	4.000000e+00
1.184476787824451e-02	7.089771e-02	4.000000e+00
1.184942738956352e-02	7.093579e-02	4.000000e+00
1.185462226937517e-02	7.097805e-02	4.000000e+00
1.186034098629563e-02	7.102523e-02	4.000000e+00
1.186676892994853e-02	7.107834e-02	4.000000e+00
