in s,C1 in V,C2 in V
-1.273440E+00,1.88477E+00,-1.90430E-01
-1.272960E+00,1.84570E+00,-1.80664E-01
-1.272480E+00,1.86523E+00,-1.61133E-01
-1.272000E+00,1.88477E+00,-1.51367E-01
-1.271520E+00,1.86523E+00,-1.61133E-01
-1.271040E+00,1.86523E+00,-1.61133E-01
-1.270560E+00,1.86523E+00,-1.80664E-01
-1.270080E+00,1.88477E+00,-1.51367E-01
-1.269600E+00,1.90430E+00,-1.41602E-01
-1.269120E+00,1.90430E+00,-1.61133E-01
-1.268640E+00,1.92383E+00,-1.31836E-01
-1.268160E+00,1.96289E+00,-1.61133E-01
-1.267680E+00,1.94336E+00,-1.61133E-01
-1.267200E+00,1.92383E+00,-1.51367E-01
-1.266720E+00,1.88477E+00,-1.31836E-01
-1.266240E+00,1.94336E+00,-1.51367E-01
-1.265760E+00,1.92383E+00,-1.31836E-01
-1.265280E+00,1.96289E+00,-1.41602E-01
-1.264800E+00,1.96289E+00,-1.51367E-01
-1.264320E+00,1.92383E+00,-1.41602E-01
-1.263840E+00,2.00195E+00,-1.41602E-01
-1.263360E+00,2.00195E+00,-1.41602E-01
-1.262880E+00,1.96289E+00,-1.41602E-01
-1.262400E+00,2.00195E+00,-1.22070E-01
-1.261920E+00,1.98242E+00,-1.41602E-01
-1.261440E+00,1.98242E+00,-1.41602E-01
-1.260960E+00,2.00195E+00,-1.12305E-01
-1.260480E+00,1.98242E+00,-1.41602E-01
-1.260000E+00,2.00195E+00,-1.41602E-01
-1.259520E+00,2.06055E+00,-1.12305E-01
-1.259040E+00,2.00195E+00,-1.41602E-01
-1.258560E+00,2.02148E+00,-1.31836E-01
-1.258080E+00,2.00195E+00,-1.22070E-01
-1.257600E+00,2.04102E+00,-1.12305E-01
-1.257120E+00,2.04102E+00,-1.41602E-01
-1.256640E+00,2.04102E+00,-1.12305E-01
-1.256160E+00,2.00195E+00,-1.22070E-01
-1.255680E+00,2.00195E+00,-1.31836E-01
-1.255200E+00,2.04102E+00,-1.22070E-01
-1.254720E+00,2.08008E+00,-1.22070E-01
-1.254240E+00,2.02148E+00,-1.31836E-01
-1.253760E+00,2.06055E+00,-1.02539E-01
-1.253280E+00,2.06055E+00,-1.22070E-01
-1.252800E+00,2.08008E+00,-1.12305E-01
-1.252320E+00,2.09961E+00,-1.02539E-01
-1.251840E+00,2.11914E+00,-1.02539E-01
-1.251360E+00,2.13867E+00,-1.02539E-01
-1.250880E+00,2.08008E+00,-1.02539E-01
-1.250400E+00,2.13867E+00,-1.02539E-01
-1.249920E+00,2.06055E+00,-9.27734E-02
-1.249440E+00,2.08008E+00,-1.02539E-01
-1.248960E+00,2.09961E+00,-9.27734E-02
-1.248480E+00,2.11914E+00,-7.32422E-02
-1.248000E+00,2.13867E+00,-8.30078E-02
-1.247520E+00,2.06055E+00,-8.30078E-02
-1.247040E+00,2.09961E+00,-7.32422E-02
-1.246560E+00,2.15820E+00,-1.02539E-01
-1.246080E+00,2.08008E+00,-1.02539E-01
-1.245600E+00,2.09961E+00,-1.02539E-01
-1.245120E+00,2.09961E+00,-8.30078E-02
-1.244640E+00,2.13867E+00,-7.32422E-02
-1.244160E+00,2.19727E+00,-6.34766E-02
-1.243680E+00,2.15820E+00,-7.32422E-02
-1.243200E+00,2.15820E+00,-6.34766E-02
-1.242720E+00,2.17773E+00,-7.32422E-02
-1.242240E+00,2.13867E+00,-4.39453E-02
-1.241760E+00,2.13867E+00,-5.37109E-02
-1.241280E+00,2.19727E+00,-5.37109E-02
-1.240800E+00,2.15820E+00,-6.34766E-02
-1.240320E+00,2.15820E+00,4.88281E-03
-1.239840E+00,2.13867E+00,-4.39453E-02
-1.239360E+00,2.19727E+00,-7.32422E-02
-1.238880E+00,2.23633E+00,-6.34766E-02
-1.238400E+00,2.25586E+00,-4.39453E-02
-1.237920E+00,2.19727E+00,-6.34766E-02
-1.237440E+00,2.21680E+00,-5.37109E-02
-1.236960E+00,2.23633E+00,-4.39453E-02
-1.236480E+00,2.27539E+00,-5.37109E-02
-1.236000E+00,2.27539E+00,-2.44141E-02
-1.235520E+00,2.15820E+00,-2.44141E-02
-1.235040E+00,2.23633E+00,1.46484E-02
-1.234560E+00,2.23633E+00,-4.39453E-02
-1.234080E+00,2.25586E+00,2.44141E-02
-1.233600E+00,2.27539E+00,2.44141E-02
-1.233120E+00,2.27539E+00,-3.41797E-02
-1.232640E+00,2.29492E+00,4.88281E-03
-1.232160E+00,2.23633E+00,1.46484E-02
-1.231680E+00,2.23633E+00,-4.88281E-03
-1.231200E+00,2.23633E+00,1.46484E-02
-1.230720E+00,2.27539E+00,-1.46484E-02
-1.230240E+00,2.27539E+00,3.41797E-02
-1.229760E+00,2.29492E+00,-2.44141E-02
-1.229280E+00,2.29492E+00,5.37109E-02
-1.228800E+00,2.31445E+00,1.46484E-02
-1.228320E+00,2.27539E+00,6.34766E-02
-1.227840E+00,2.29492E+00,4.39453E-02
-1.227360E+00,2.29492E+00,4.39453E-02
-1.226880E+00,2.29492E+00,4.39453E-02
-1.226400E+00,2.33398E+00,5.37109E-02
-1.225920E+00,2.31445E+00,3.41797E-02
-1.225440E+00,2.29492E+00,6.34766E-02
-1.224960E+00,2.31445E+00,6.34766E-02
-1.224480E+00,2.35352E+00,5.37109E-02
-1.224000E+00,2.35352E+00,7.32422E-02
-1.223520E+00,2.31445E+00,7.32422E-02
-1.223040E+00,2.33398E+00,7.32422E-02
-1.222560E+00,2.35352E+00,7.32422E-02
-1.222080E+00,2.33398E+00,6.34766E-02
-1.221600E+00,2.39258E+00,8.30078E-02
-1.221120E+00,2.37305E+00,6.34766E-02
-1.220640E+00,2.39258E+00,7.32422E-02
-1.220160E+00,2.35352E+00,7.32422E-02
-1.219680E+00,2.37305E+00,1.02539E-01
-1.219200E+00,2.37305E+00,1.12305E-01
-1.218720E+00,2.37305E+00,1.22070E-01
-1.218240E+00,2.41211E+00,1.12305E-01
-1.217760E+00,2.43164E+00,9.27734E-02
-1.217280E+00,2.41211E+00,9.27734E-02
-1.216800E+00,2.39258E+00,1.22070E-01
-1.216320E+00,2.39258E+00,1.12305E-01
-1.215840E+00,2.41211E+00,1.02539E-01
-1.215360E+00,2.43164E+00,1.12305E-01
-1.214880E+00,2.47070E+00,1.02539E-01
-1.214400E+00,2.47070E+00,1.12305E-01
-1.213920E+00,2.43164E+00,1.41602E-01
-1.213440E+00,2.45117E+00,1.41602E-01
-1.212960E+00,2.43164E+00,1.41602E-01
-1.212480E+00,2.47070E+00,1.41602E-01
-1.212000E+00,2.47070E+00,1.41602E-01
-1.211520E+00,2.45117E+00,1.51367E-01
-1.211040E+00,2.47070E+00,1.61133E-01
-1.210560E+00,2.49023E+00,1.31836E-01
-1.210080E+00,2.49023E+00,1.22070E-01
-1.209600E+00,2.45117E+00,1.22070E-01
-1.209120E+00,2.56836E+00,1.70898E-01
-1.208640E+00,2.45117E+00,1.41602E-01
-1.208160E+00,2.50977E+00,1.90430E-01
-1.207680E+00,2.47070E+00,1.51367E-01
-1.207200E+00,2.45117E+00,1.80664E-01
-1.206720E+00,2.49023E+00,1.80664E-01
-1.206240E+00,2.47070E+00,1.80664E-01
-1.205760E+00,2.50977E+00,1.51367E-01
-1.205280E+00,2.54883E+00,2.09961E-01
-1.204800E+00,2.50977E+00,1.80664E-01
-1.204320E+00,2.50977E+00,2.00195E-01
-1.203840E+00,2.50977E+00,1.90430E-01
-1.203360E+00,2.56836E+00,2.19727E-01
-1.202880E+00,2.52930E+00,2.09961E-01
-1.202400E+00,2.50977E+00,1.90430E-01
-1.201920E+00,2.56836E+00,2.29492E-01
-1.201440E+00,2.52930E+00,2.29492E-01
-1.200960E+00,2.56836E+00,2.29492E-01
-1.200480E+00,2.54883E+00,2.19727E-01
-1.200000E+00,2.52930E+00,2.00195E-01
-1.199520E+00,2.56836E+00,2.09961E-01
-1.199040E+00,2.50977E+00,2.39258E-01
-1.198560E+00,2.58789E+00,2.19727E-01
-1.198080E+00,2.58789E+00,2.19727E-01
-1.197600E+00,2.62695E+00,2.68555E-01
-1.197120E+00,2.60742E+00,2.49023E-01
-1.196640E+00,2.58789E+00,2.39258E-01
-1.196160E+00,2.58789E+00,2.29492E-01
-1.195680E+00,2.60742E+00,2.78320E-01
-1.195200E+00,2.64648E+00,2.49023E-01
-1.194720E+00,2.58789E+00,2.68555E-01
-1.194240E+00,2.62695E+00,2.88086E-01
-1.193760E+00,2.64648E+00,2.88086E-01
-1.193280E+00,2.66602E+00,2.88086E-01
-1.192800E+00,2.66602E+00,2.68555E-01
-1.192320E+00,2.62695E+00,2.88086E-01
-1.191840E+00,2.62695E+00,3.07617E-01
-1.191360E+00,2.62695E+00,3.07617E-01
-1.190880E+00,2.68555E+00,3.07617E-01
-1.190400E+00,2.64648E+00,2.97852E-01
-1.189920E+00,2.66602E+00,3.07617E-01
-1.189440E+00,2.60742E+00,3.07617E-01
-1.188960E+00,2.68555E+00,3.27148E-01
-1.188480E+00,2.70508E+00,2.97852E-01
-1.188000E+00,2.66602E+00,2.97852E-01
-1.187520E+00,2.72461E+00,3.07617E-01
-1.187040E+00,2.68555E+00,3.27148E-01
-1.186560E+00,2.62695E+00,3.56445E-01
-1.186080E+00,2.72461E+00,3.36914E-01
-1.185600E+00,2.64648E+00,3.56445E-01
-1.185120E+00,2.68555E+00,3.46680E-01
-1.184640E+00,2.70508E+00,3.46680E-01
-1.184160E+00,2.70508E+00,3.36914E-01
-1.183680E+00,2.66602E+00,3.56445E-01
-1.183200E+00,2.72461E+00,3.66211E-01
-1.182720E+00,2.72461E+00,3.85742E-01
-1.182240E+00,2.72461E+00,3.66211E-01
-1.181760E+00,2.74414E+00,3.75977E-01
-1.181280E+00,2.66602E+00,3.66211E-01
-1.180800E+00,2.72461E+00,3.66211E-01
-1.180320E+00,2.72461E+00,3.95508E-01
-1.179840E+00,2.72461E+00,3.75977E-01
-1.179360E+00,2.80273E+00,3.95508E-01
-1.178880E+00,2.78320E+00,3.95508E-01
-1.178400E+00,2.72461E+00,3.75977E-01
-1.177920E+00,2.84180E+00,3.85742E-01
-1.177440E+00,2.74414E+00,4.15039E-01
-1.176960E+00,2.76367E+00,4.24805E-01
-1.176480E+00,2.80273E+00,4.24805E-01
-1.176000E+00,2.78320E+00,4.44336E-01
-1.175520E+00,2.82227E+00,4.44336E-01
-1.175040E+00,2.80273E+00,4.54102E-01
-1.174560E+00,2.84180E+00,4.34570E-01
-1.174080E+00,2.84180E+00,4.15039E-01
-1.173600E+00,2.84180E+00,4.63867E-01
-1.173120E+00,2.82227E+00,4.44336E-01
-1.172640E+00,2.80273E+00,4.44336E-01
-1.172160E+00,2.84180E+00,4.54102E-01
-1.171680E+00,2.80273E+00,4.63867E-01
-1.171200E+00,2.84180E+00,4.54102E-01
-1.170720E+00,2.86133E+00,4.63867E-01
-1.170240E+00,2.84180E+00,4.54102E-01
-1.169760E+00,2.82227E+00,4.63867E-01
-1.169280E+00,2.86133E+00,4.83398E-01
-1.168800E+00,2.90039E+00,4.73633E-01
-1.168320E+00,2.86133E+00,5.22461E-01
-1.167840E+00,2.86133E+00,5.12695E-01
-1.167360E+00,2.91992E+00,5.02930E-01
-1.166880E+00,2.86133E+00,5.02930E-01
-1.166400E+00,2.90039E+00,5.02930E-01
-1.165920E+00,2.88086E+00,5.12695E-01
-1.165440E+00,2.93945E+00,5.32227E-01
-1.164960E+00,2.86133E+00,5.12695E-01
-1.164480E+00,2.93945E+00,5.51758E-01
-1.164000E+00,2.82227E+00,5.41992E-01
-1.163520E+00,2.90039E+00,5.22461E-01
-1.163040E+00,2.90039E+00,5.61523E-01
-1.162560E+00,2.90039E+00,5.71289E-01
-1.162080E+00,2.91992E+00,5.61523E-01
-1.161600E+00,2.91992E+00,5.71289E-01
-1.161120E+00,2.86133E+00,5.81055E-01
-1.160640E+00,2.91992E+00,5.22461E-01
-1.160160E+00,2.95898E+00,5.41992E-01
-1.159680E+00,2.95898E+00,5.81055E-01
-1.159200E+00,2.93945E+00,5.81055E-01
-1.158720E+00,2.95898E+00,5.81055E-01
-1.158240E+00,2.93945E+00,5.90820E-01
-1.157760E+00,2.93945E+00,6.00586E-01
-1.157280E+00,2.97852E+00,5.81055E-01
-1.156800E+00,2.91992E+00,6.10352E-01
-1.156320E+00,2.99805E+00,5.81055E-01
-1.155840E+00,2.99805E+00,6.20117E-01
-1.155360E+00,2.99805E+00,6.20117E-01
-1.154880E+00,3.01758E+00,6.10352E-01
-1.154400E+00,2.95898E+00,6.39648E-01
-1.153920E+00,2.97852E+00,6.10352E-01
-1.153440E+00,2.99805E+00,6.49414E-01
-1.152960E+00,3.01758E+00,6.68945E-01
-1.152480E+00,3.03711E+00,6.59180E-01
-1.152000E+00,3.01758E+00,6.39648E-01
-1.151520E+00,3.03711E+00,6.49414E-01
-1.151040E+00,3.01758E+00,6.59180E-01
-1.150560E+00,3.01758E+00,6.68945E-01
-1.150080E+00,3.05664E+00,6.98242E-01
-1.149600E+00,3.05664E+00,6.68945E-01
-1.149120E+00,2.95898E+00,6.98242E-01
-1.148640E+00,3.01758E+00,7.08008E-01
-1.148160E+00,3.07617E+00,6.88477E-01
-1.147680E+00,3.11523E+00,7.08008E-01
-1.147200E+00,3.07617E+00,6.88477E-01
-1.146720E+00,3.09570E+00,7.27539E-01
-1.146240E+00,3.09570E+00,7.27539E-01
-1.145760E+00,3.01758E+00,7.27539E-01
-1.145280E+00,3.05664E+00,7.08008E-01
-1.144800E+00,3.11523E+00,7.27539E-01
-1.144320E+00,3.09570E+00,7.47070E-01
-1.143840E+00,3.07617E+00,7.47070E-01
-1.143360E+00,3.07617E+00,7.66602E-01
-1.142880E+00,3.09570E+00,7.27539E-01
-1.142400E+00,3.15430E+00,7.56836E-01
-1.141920E+00,3.15430E+00,7.56836E-01
-1.141440E+00,3.11523E+00,7.76367E-01
-1.140960E+00,3.09570E+00,7.47070E-01
-1.140480E+00,3.09570E+00,7.56836E-01
-1.140000E+00,3.15430E+00,7.86133E-01
-1.139520E+00,3.15430E+00,7.86133E-01
-1.139040E+00,3.15430E+00,7.86133E-01
-1.138560E+00,3.15430E+00,7.86133E-01
-1.138080E+00,3.19336E+00,8.15430E-01
-1.137600E+00,3.13477E+00,8.15430E-01
-1.137120E+00,3.19336E+00,8.15430E-01
-1.136640E+00,3.15430E+00,7.95898E-01
-1.136160E+00,3.15430E+00,8.15430E-01
-1.135680E+00,3.19336E+00,8.34961E-01
-1.135200E+00,3.17383E+00,8.25195E-01
-1.134720E+00,3.17383E+00,8.25195E-01
-1.134240E+00,3.19336E+00,8.54492E-01
-1.133760E+00,3.17383E+00,8.54492E-01
-1.133280E+00,3.21289E+00,8.54492E-01
-1.132800E+00,3.17383E+00,8.54492E-01
-1.132320E+00,3.21289E+00,8.64258E-01
-1.131840E+00,3.15430E+00,8.83789E-01
-1.131360E+00,3.23242E+00,8.64258E-01
-1.130880E+00,3.25195E+00,8.83789E-01
-1.130400E+00,3.23242E+00,8.83789E-01
-1.129920E+00,3.23242E+00,9.22852E-01
-1.129440E+00,3.23242E+00,9.22852E-01
-1.128960E+00,3.25195E+00,9.22852E-01
-1.128480E+00,3.21289E+00,8.93555E-01
-1.128000E+00,3.23242E+00,8.93555E-01
-1.127520E+00,3.21289E+00,9.13086E-01
-1.127040E+00,3.29102E+00,9.03320E-01
-1.126560E+00,3.27148E+00,9.52148E-01
-1.126080E+00,3.25195E+00,9.32617E-01
-1.125600E+00,3.29102E+00,9.52148E-01
-1.125120E+00,3.29102E+00,9.32617E-01
-1.124640E+00,3.33008E+00,9.32617E-01
-1.124160E+00,3.27148E+00,9.61914E-01
-1.123680E+00,3.29102E+00,9.52148E-01
-1.123200E+00,3.29102E+00,9.61914E-01
-1.122720E+00,3.27148E+00,1.00098E+00
-1.122240E+00,3.25195E+00,9.71680E-01
-1.121760E+00,3.27148E+00,9.91211E-01
-1.121280E+00,3.31055E+00,1.02051E+00
-1.120800E+00,3.29102E+00,9.91211E-01
-1.120320E+00,3.29102E+00,1.00098E+00
-1.119840E+00,3.34961E+00,1.00098E+00
-1.119360E+00,3.29102E+00,1.02051E+00
-1.118880E+00,3.33008E+00,1.02051E+00
-1.118400E+00,3.33008E+00,1.01074E+00
-1.117920E+00,3.34961E+00,1.04004E+00
-1.117440E+00,3.31055E+00,1.04980E+00
-1.116960E+00,3.34961E+00,1.04004E+00
-1.116480E+00,3.36914E+00,1.05957E+00
-1.116000E+00,3.36914E+00,1.04980E+00
-1.115520E+00,3.33008E+00,1.04980E+00
-1.115040E+00,3.34961E+00,1.07910E+00
-1.114560E+00,3.36914E+00,1.07910E+00
-1.114080E+00,3.33008E+00,1.10840E+00
-1.113600E+00,3.40820E+00,1.09863E+00
-1.113120E+00,3.36914E+00,1.07910E+00
-1.112640E+00,3.40820E+00,1.09863E+00
-1.112160E+00,3.36914E+00,1.08887E+00
-1.111680E+00,3.42773E+00,1.11816E+00
-1.111200E+00,3.42773E+00,1.10840E+00
-1.110720E+00,3.38867E+00,1.12793E+00
-1.110240E+00,3.38867E+00,1.13770E+00
-1.109760E+00,3.42773E+00,1.13770E+00
-1.109280E+00,3.42773E+00,1.11816E+00
-1.108800E+00,3.40820E+00,1.13770E+00
-1.108320E+00,3.42773E+00,1.14746E+00
-1.107840E+00,3.38867E+00,1.12793E+00
-1.107360E+00,3.42773E+00,1.16699E+00
-1.106880E+00,3.42773E+00,1.16699E+00
-1.106400E+00,3.40820E+00,1.15723E+00
-1.105920E+00,3.46680E+00,1.15723E+00
-1.105440E+00,3.44727E+00,1.18652E+00
-1.104960E+00,3.50586E+00,1.19629E+00
-1.104480E+00,3.50586E+00,1.20605E+00
-1.104000E+00,3.50586E+00,1.20605E+00
-1.103520E+00,3.46680E+00,1.18652E+00
-1.103040E+00,3.44727E+00,1.21582E+00
-1.102560E+00,3.52539E+00,1.21582E+00
-1.102080E+00,3.44727E+00,1.22559E+00
-1.101600E+00,3.52539E+00,1.24512E+00
-1.101120E+00,3.50586E+00,1.21582E+00
-1.100640E+00,3.50586E+00,1.25488E+00
-1.100160E+00,3.50586E+00,1.25488E+00
-1.099680E+00,3.52539E+00,1.25488E+00
-1.099200E+00,3.56445E+00,1.27441E+00
-1.098720E+00,3.60352E+00,1.24512E+00
-1.098240E+00,3.52539E+00,1.27441E+00
-1.097760E+00,3.46680E+00,1.25488E+00
-1.097280E+00,3.54492E+00,1.28418E+00
-1.096800E+00,3.56445E+00,1.25488E+00
-1.096320E+00,3.52539E+00,1.28418E+00
-1.095840E+00,3.52539E+00,1.29395E+00
-1.095360E+00,3.52539E+00,1.28418E+00
-1.094880E+00,3.52539E+00,1.28418E+00
-1.094400E+00,3.58398E+00,1.33301E+00
-1.093920E+00,3.58398E+00,1.32324E+00
-1.093440E+00,3.58398E+00,1.33301E+00
-1.092960E+00,3.56445E+00,1.29395E+00
-1.092480E+00,3.56445E+00,1.32324E+00
-1.092000E+00,3.60352E+00,1.33301E+00
-1.091520E+00,3.56445E+00,1.36230E+00
-1.091040E+00,3.58398E+00,1.36230E+00
-1.090560E+00,3.58398E+00,1.36230E+00
-1.090080E+00,3.62305E+00,1.37207E+00
-1.089600E+00,3.64258E+00,1.36230E+00
-1.089120E+00,3.58398E+00,1.38184E+00
-1.088640E+00,3.60352E+00,1.41113E+00
-1.088160E+00,3.62305E+00,1.38184E+00
-1.087680E+00,3.66211E+00,1.40137E+00
-1.087200E+00,3.64258E+00,1.39160E+00
-1.086720E+00,3.60352E+00,1.41113E+00
-1.086240E+00,3.66211E+00,1.42090E+00
-1.085760E+00,3.64258E+00,1.41113E+00
-1.085280E+00,3.64258E+00,1.44043E+00
-1.084800E+00,3.66211E+00,1.41113E+00
-1.084320E+00,3.66211E+00,1.45020E+00
-1.083840E+00,3.66211E+00,1.45020E+00
-1.083360E+00,3.64258E+00,1.45996E+00
-1.082880E+00,3.72070E+00,1.44043E+00
-1.082400E+00,3.62305E+00,1.44043E+00
-1.081920E+00,3.72070E+00,1.45996E+00
-1.081440E+00,3.64258E+00,1.48926E+00
-1.080960E+00,3.68164E+00,1.47949E+00
-1.080480E+00,3.70117E+00,1.48926E+00
-1.080000E+00,3.68164E+00,1.49902E+00
-1.079520E+00,3.72070E+00,1.48926E+00
-1.079040E+00,3.72070E+00,1.52832E+00
-1.078560E+00,3.72070E+00,1.51855E+00
-1.078080E+00,3.75977E+00,1.49902E+00
-1.077600E+00,3.68164E+00,1.53809E+00
-1.077120E+00,3.66211E+00,1.52832E+00
-1.076640E+00,3.68164E+00,1.50879E+00
-1.076160E+00,3.72070E+00,1.51855E+00
-1.075680E+00,3.77930E+00,1.50879E+00
-1.075200E+00,3.72070E+00,1.54785E+00
-1.074720E+00,3.77930E+00,1.54785E+00
-1.074240E+00,3.74023E+00,1.54785E+00
-1.073760E+00,3.75977E+00,1.55762E+00
-1.073280E+00,3.77930E+00,1.57715E+00
-1.072800E+00,3.79883E+00,1.57715E+00
-1.072320E+00,3.72070E+00,1.53809E+00
-1.071840E+00,3.77930E+00,1.60645E+00
-1.071360E+00,3.77930E+00,1.57715E+00
-1.070880E+00,3.79883E+00,1.60645E+00
-1.070400E+00,3.83789E+00,1.63574E+00
-1.069920E+00,3.81836E+00,1.63574E+00
-1.069440E+00,3.77930E+00,1.62598E+00
-1.068960E+00,3.75977E+00,1.62598E+00
-1.068480E+00,3.83789E+00,1.64551E+00
-1.068000E+00,3.75977E+00,1.63574E+00
-1.067520E+00,3.85742E+00,1.66504E+00
-1.067040E+00,3.79883E+00,1.67480E+00
-1.066560E+00,3.79883E+00,1.64551E+00
-1.066080E+00,3.83789E+00,1.67480E+00
-1.065600E+00,3.81836E+00,1.68457E+00
-1.065120E+00,3.85742E+00,1.70410E+00
-1.064640E+00,3.79883E+00,1.68457E+00
-1.064160E+00,3.85742E+00,1.71387E+00
-1.063680E+00,3.85742E+00,1.72363E+00
-1.063200E+00,3.91602E+00,1.74316E+00
-1.062720E+00,3.89648E+00,1.71387E+00
-1.062240E+00,3.85742E+00,1.72363E+00
-1.061760E+00,3.87695E+00,1.73340E+00
-1.061280E+00,3.91602E+00,1.71387E+00
-1.060800E+00,3.79883E+00,1.73340E+00
-1.060320E+00,3.89648E+00,1.72363E+00
-1.059840E+00,3.87695E+00,1.71387E+00
-1.059360E+00,3.91602E+00,1.78223E+00
-1.058880E+00,3.87695E+00,1.75293E+00
-1.058400E+00,3.91602E+00,1.79199E+00
-1.057920E+00,3.87695E+00,1.75293E+00
-1.057440E+00,3.87695E+00,1.77246E+00
-1.056960E+00,3.85742E+00,1.79199E+00
-1.056480E+00,3.89648E+00,1.79199E+00
-1.056000E+00,3.91602E+00,1.81152E+00
-1.055520E+00,3.91602E+00,1.79199E+00
-1.055040E+00,3.91602E+00,1.82129E+00
-1.054560E+00,3.91602E+00,1.80176E+00
-1.054080E+00,3.93555E+00,1.79199E+00
-1.053600E+00,3.95508E+00,1.83105E+00
-1.053120E+00,3.93555E+00,1.83105E+00
-1.052640E+00,3.95508E+00,1.86035E+00
-1.052160E+00,3.97461E+00,1.87988E+00
-1.051680E+00,3.91602E+00,1.86035E+00
-1.051200E+00,3.87695E+00,1.87988E+00
-1.050720E+00,3.97461E+00,1.84082E+00
-1.050240E+00,3.93555E+00,1.85059E+00
-1.049760E+00,3.97461E+00,1.88965E+00
-1.049280E+00,3.91602E+00,1.87988E+00
-1.048800E+00,3.91602E+00,1.87988E+00
-1.048320E+00,3.97461E+00,1.93848E+00
-1.047840E+00,3.93555E+00,1.88965E+00
-1.047360E+00,3.91602E+00,1.90918E+00
-1.046880E+00,3.93555E+00,1.92871E+00
-1.046400E+00,3.89648E+00,1.92871E+00
-1.045920E+00,3.93555E+00,1.92871E+00
-1.045440E+00,3.87695E+00,1.95801E+00
-1.044960E+00,3.91602E+00,1.95801E+00
-1.044480E+00,3.87695E+00,1.95801E+00
-1.044000E+00,3.87695E+00,1.92871E+00
-1.043520E+00,3.87695E+00,1.96777E+00
-1.043040E+00,3.85742E+00,1.97754E+00
-1.042560E+00,3.91602E+00,1.96777E+00
-1.042080E+00,3.85742E+00,1.97754E+00
-1.041600E+00,3.87695E+00,1.97754E+00
-1.041120E+00,3.85742E+00,1.97754E+00
-1.040640E+00,3.89648E+00,1.99707E+00
-1.040160E+00,3.83789E+00,1.99707E+00
-1.039680E+00,3.89648E+00,2.00684E+00
-1.039200E+00,3.85742E+00,2.00684E+00
-1.038720E+00,3.83789E+00,2.03613E+00
-1.038240E+00,3.85742E+00,2.00684E+00
-1.037760E+00,3.85742E+00,2.02637E+00
-1.037280E+00,3.85742E+00,2.04590E+00
-1.036800E+00,3.79883E+00,2.04590E+00
-1.036320E+00,3.85742E+00,2.03613E+00
-1.035840E+00,3.81836E+00,2.06543E+00
-1.035360E+00,3.75977E+00,2.06543E+00
-1.034880E+00,3.85742E+00,2.07520E+00
-1.034400E+00,3.79883E+00,2.05566E+00
-1.033920E+00,3.79883E+00,2.07520E+00
-1.033440E+00,3.79883E+00,2.09473E+00
-1.032960E+00,3.85742E+00,2.07520E+00
-1.032480E+00,3.75977E+00,2.11426E+00
-1.032000E+00,3.75977E+00,2.12402E+00
-1.031520E+00,3.75977E+00,2.09473E+00
-1.031040E+00,3.75977E+00,2.10449E+00
-1.030560E+00,3.75977E+00,2.14355E+00
-1.030080E+00,3.74023E+00,2.13379E+00
-1.029600E+00,3.74023E+00,2.11426E+00
-1.029120E+00,3.72070E+00,2.13379E+00
-1.028640E+00,3.75977E+00,2.14355E+00
-1.028160E+00,3.72070E+00,2.16309E+00
-1.027680E+00,3.66211E+00,2.16309E+00
-1.027200E+00,3.72070E+00,2.16309E+00
-1.026720E+00,3.74023E+00,2.17285E+00
-1.026240E+00,3.72070E+00,2.17285E+00
-1.025760E+00,3.74023E+00,2.18262E+00
-1.025280E+00,3.68164E+00,2.20215E+00
-1.024800E+00,3.68164E+00,2.19238E+00
-1.024320E+00,3.68164E+00,2.19238E+00
-1.023840E+00,3.68164E+00,2.21191E+00
-1.023360E+00,3.68164E+00,2.20215E+00
-1.022880E+00,3.70117E+00,2.22168E+00
-1.022400E+00,3.62305E+00,2.20215E+00
-1.021920E+00,3.68164E+00,2.21191E+00
-1.021440E+00,3.66211E+00,2.21191E+00
-1.020960E+00,3.66211E+00,2.25098E+00
-1.020480E+00,3.72070E+00,2.23145E+00
-1.020000E+00,3.68164E+00,2.23145E+00
-1.019520E+00,3.66211E+00,2.26074E+00
-1.019040E+00,3.70117E+00,2.24121E+00
-1.018560E+00,3.68164E+00,2.25098E+00
-1.018080E+00,3.68164E+00,2.25098E+00
-1.017600E+00,3.62305E+00,2.26074E+00
-1.017120E+00,3.64258E+00,2.28027E+00
-1.016640E+00,3.66211E+00,2.29004E+00
-1.016160E+00,3.60352E+00,2.28027E+00
-1.015680E+00,3.64258E+00,2.29004E+00
-1.015200E+00,3.64258E+00,2.29004E+00
-1.014720E+00,3.56445E+00,2.29980E+00
-1.014240E+00,3.68164E+00,2.29980E+00
-1.013760E+00,3.56445E+00,2.32910E+00
-1.013280E+00,3.58398E+00,2.31934E+00
-1.012800E+00,3.62305E+00,2.33887E+00
-1.012320E+00,3.54492E+00,2.31934E+00
-1.011840E+00,3.60352E+00,2.34863E+00
-1.011360E+00,3.62305E+00,2.33887E+00
-1.010880E+00,3.58398E+00,2.33887E+00
-1.010400E+00,3.56445E+00,2.31934E+00
-1.009920E+00,3.58398E+00,2.34863E+00
-1.009440E+00,3.62305E+00,2.32910E+00
-1.008960E+00,3.56445E+00,2.35840E+00
-1.008480E+00,3.56445E+00,2.37793E+00
-1.008000E+00,3.56445E+00,2.35840E+00
-1.007520E+00,3.58398E+00,2.39746E+00
-1.007040E+00,3.56445E+00,2.36816E+00
